preprocessing,k1,b,query_id,query_text,rank,document_id,document_title,score,relevant
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",3,572,"boundary layer displacement and leading edge bluntness effects in high
temperature hypersonic flow .",18.72112850206809,True
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",4,344,some experimental techniques in mass transfer cooling .,18.23552299783072,True
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",5,525,"on hypersonic viscous flow over an insulated flat plate
with surface mass transfer .",17.949092412449797,False
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",6,353,"the effect of helium injection at an axially symmetric stagnation
point .",17.73347687537321,False
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",7,274,"analysis of quartz and teflon shields for a particular
re-entry mission .",16.903554519851177,False
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",8,623,on the coupling between heat and mass transfer .,16.901857063465254,True
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",9,84,"experimental investigation of the downstream influence
of stagnation point mass transfer .",16.77528840404591,True
without_stopwords_with_stemming,2.0,0.0,46,"what is the combined effect of surface heat and mass transfer on
hypersonic flow .",10,1185,"an integral method for calculating heat and mass transfer
in laminar boundary layers .",16.30102907929604,True
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",1,304,"first-order approach to a strong interaction problem
in hypersonic flow over an insulated flat plate .",27.481331711420573,True
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",2,525,"on hypersonic viscous flow over an insulated flat plate
with surface mass transfer .",26.462254109970846,False
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",3,305,"hypersonic strong viscous interaction on a flat plate
with surface mass transfer .",24.352022918027362,True
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",4,1200,hypersonic viscous flow over a sweat-cooled flat plate .,23.32706127527402,False
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",5,568,"shock wave effects on the laminar skin friction of
an insulated flat plate at hypersonic speeds .",23.00333567726337,False
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",6,25,inviscid hypersonic flow over blunt-nosed slender bodies .,22.8809838197172,False
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",7,572,"boundary layer displacement and leading edge bluntness effects in high
temperature hypersonic flow .",22.43350128633851,True
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",8,310,hypersonic viscous flow over a flat plate .,21.898266256299372,True
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",9,329,"various aerodynamic characteristics in hypersonic rarefied
gas flow .",20.18042595486936,False
without_stopwords_with_stemming,2.0,0.0,47,"what are the existing solutions for hypersonic viscous interactions over
an insulated flat plate .",10,308,"on the hypersonic viscous flow past a flat plate with
suction or injection .",18.778663787911096,True
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,1,526,"leading edge attachment in transonic flow with laminar
or turbulent boundary layers .",25.66674552758217,False
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,2,797,"a study of the effect of leading-edge modifications on the flow over
a 50degree sweptback wing at transonic speeds .",22.488061118676722,True
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,3,440,"compilation of information on the transonic attachment
of flows at the leading edge of airfoils .",21.824817941768885,True
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,4,683,"the use of conical camber to produce flow attachment at the leading
edge of a delta wing and to minimize the lift-dependent drag at sonic
and supersonic speeds .",21.042775705680597,False
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,5,439,a factor affecting transonic leading edge flow separation .,18.991452321578773,True
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,6,792,some low speed problems of high speed aircraft .,18.13312595716285,False
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,7,638,"longitudinal aerodynamic characteristics at low subsonic
speeds of a highly swept wing utilizing nose deflection
for control .",17.187228929570995,False
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,8,222,"the flow over delta wings at low speeds with leading
edge separation .",16.586891197674255,False
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,9,315,"scale effects at high subsonic and transonic speeds
and methods for fixing transition in model experiments .",16.20564677020126,True
without_stopwords_with_stemming,2.0,0.0,48,what controls leading-edge attachment at transonic speeds .,10,685,"aerodynamic effects of some configuration variables
on the aeroelastic characteristics of lifting surfaces
at mach numbers from 0. 7 to 6. 86 .",15.478113761056665,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",1,349,"numerical solution of the boundary layer equations
without similarity assumptions .",33.20108590947702,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",2,476,the blasius equation with three-point boundary conditions .,31.702823511794023,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",3,321,"improved numerical solution of the blasius problem with three-point
boundary conditions .",31.282275400978715,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",4,527,"note on the three-point boundary layer problem for
the blasius equations .",30.687417132684867,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",5,1235,"a theory of the two dimensional laminar bounary layer
over a curved surface .",27.395196922587935,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",6,1370,some remarks on the flat plate boundary layer .,27.26983573592206,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",7,322,"on the numerical solution of the blasius problem with three-point
boundary conditions .",24.264607983075653,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",8,150,integration of the boundary layer equations .,23.41164901017657,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",9,1108,a study of second-order supersonic flow theory .,22.208900266231375,False
without_stopwords_with_stemming,2.0,0.0,49,"can the three-point boundary-value problem for the blasius equation
be integrated numerically,  using suitable transformations,  without
iteration on the boundary conditions .",10,320,"comment on improved numerical solution of the blasius problem with
three-point boundary conditions .",22.125235367930728,True
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",1,401,"inviscid hypersonic airflows with coupled non-equilibrium
processes .",18.898666416328123,True
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",2,552,chemical kinetics of high temperature air .,16.737768113440328,True
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",3,103,"theory of mixing and chemical reaction in the opposed
jet diffusion flame .",15.954866402092682,False
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",4,625,viscous and inviscid nonequilibrium gas flows .,14.886583988711468,False
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",5,1296,"non-equilibrium expansions of air with coupled chemical
reactions .",14.220987917450685,True
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",6,163,"an analysis of the corridor and guidance requirements
for supercircular entry planetary atmospheres .",13.810261527418572,False
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",7,1032,on the conservativeness of various distributed force systems .,13.347711084028353,False
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",8,968,rocket propulsion systems for interplanetary flight .,12.674301699073201,False
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",9,943,compressible free shear layer with finite initial thickness .,12.167414417791402,False
without_stopwords_with_stemming,2.0,0.0,5,"what chemical kinetic system is applicable to hypersonic aerodynamic
problems .",10,329,"various aerodynamic characteristics in hypersonic rarefied
gas flow .",11.77998160323968,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",1,329,"various aerodynamic characteristics in hypersonic rarefied
gas flow .",25.296554029937344,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",2,192,"on the hypersonic viscous flow past slender bodies
of revolution .",21.487895983847388,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",3,25,inviscid hypersonic flow over blunt-nosed slender bodies .,20.964705958708045,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",4,124,"a summary of the supersonic pressure drag of bodies
of revolution .",20.154855618965925,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",5,992,"the effects of a small jet of air exhausting from the nose of a body
of revolution in supersonic flow .",19.970684389717483,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",6,576,"viscous and inviscid stagnation flow in a dissociated hypervelocity free
 stream .",19.639796678974115,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",7,801,"experimental study of the equivalence of transonic
flow about slender cone-cylinders of circular and elliptic
cross section .",18.78299883219542,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",8,1259,"second-order theory for unsteady supersonic flow past
slender pointed bodies of revolution .",17.877460792961067,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",9,494,"axisymmetric viscous flow plast very slender bodies
of revolution .",17.74510117204077,False
without_stopwords_with_stemming,2.0,0.0,50,"what are the effects of small amounts of gas rarefaction on the
characteristics of the boundary layers on slender bodies of revolution .",10,541,"similitude of hypersonic flows over slender bodies
in non-equilibrium dissociated gases .",17.442247543319848,False
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",1,494,"axisymmetric viscous flow plast very slender bodies
of revolution .",28.601927042606167,True
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",2,528,"first-order slip effects on the laminar boundary layer over a slender
body of revolution with zero pressure gradient .",27.45508217001302,False
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",3,94,"the transverse curvature effect in compressible axially
symmetric laminar boundary layer flow .",26.215628697074294,True
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",4,326,"forst-order slip effects on the compressible laminar
boundary layer over a slender body of revolution in
axial flow .",24.697841445303936,True
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",5,1213,"heat transfer to slender cones in hypersonic flow,
including effects of yaw and nose bluntness .",23.93312544352797,False
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",6,25,inviscid hypersonic flow over blunt-nosed slender bodies .,21.820592192592883,False
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",7,329,"various aerodynamic characteristics in hypersonic rarefied
gas flow .",21.450918467396303,False
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",8,192,"on the hypersonic viscous flow past slender bodies
of revolution .",20.016745965923857,True
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",9,1310,"survey of inviscid hypersonic flow theory for geometrically
slender shapes .",19.126351122815482,False
without_stopwords_with_stemming,2.0,0.0,51,"what is the available information pertaining to boundary layers on very
slender bodies of revolution in continuum flow (the ?transverse
curvature  effect) .",10,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",18.601271971712013,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",1,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",18.601271971712013,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",2,550,laminar heat transfer in tubes under slip-flow conditions .,17.68597762611882,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",3,329,"various aerodynamic characteristics in hypersonic rarefied
gas flow .",16.68121449699238,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",4,306,"second approximation to laminar compressible boundary
layer on flat plate in slip flow .",16.666093852674646,True
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",5,1204,"experimental effect of bluntness and gas rarefaction
on drag coefficients and stagnation heat transfer on
axisymmetric shapes in hypersonic flow .",15.72513188392776,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",6,326,"forst-order slip effects on the compressible laminar
boundary layer over a slender body of revolution in
axial flow .",15.397803440561459,True
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",7,528,"first-order slip effects on the laminar boundary layer over a slender
body of revolution with zero pressure gradient .",15.00541928485857,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",8,1215,the effect of slip particularly for highly cooled walls .,14.601133696992369,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",9,96,"review of published data on the effect of roughness on transition from
laminar to turbulent flow .",14.497860588568797,False
without_stopwords_with_stemming,2.0,0.0,52,"what is the available information pertaining to the effect of slight
rarefaction on boundary layer flows (the ?slip? effect) .",10,1214,"the drag of elongated bodies over a wide reynolds number
range .",14.20883311452739,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",1,208,"the hall effect in the viscous flow of ionized gas
between parallel plates under transverse magnetic field .",34.380297192511584,True
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",2,1221,"steady flow of conducting fluids in channels under
transverse magnetic fields, with consideration of hall
effect .",21.866100163674858,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",3,33,the prospects for magneto-aerodynamics .,20.887086173081645,True
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",4,267,"steady and transient free convection of an electrically
conducting fluid from a vertical plate in the presence
of a magnetic field .",19.971148470545973,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",5,269,"on a laminar free-convection flow and heat transfer
of electrically conducting fluid on a vertical flat
plate in the presence of a transverse magnetic field .",19.529973681909066,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",6,1253,"hypersonic viscous flow near the stagnation point in
the presence of magnetic field .",19.406894910765846,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",7,531,the flow about a moving body in the upper ionosphere .,19.035425848472975,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",8,61,"on flow of electrically conducting fluids over a flat
plate in the presence of a transverse magnetic field .",18.494298878559167,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",9,1282,"compressible flat-plate boundary-layer flow with an
applied magnetic field .",18.190796256724692,False
without_stopwords_with_stemming,2.0,0.0,53,"what investigations have been made of the flow field about a body moving
through a rarefied,  partially ionized gas in the presence of a magnetic
field .",10,1236,"the stagnation point boundary layer in the presence
of an applied magnetic field .",17.546277176471964,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",1,123,"the downstream influence of mass transfer at the nose
of a slender cone .",31.13400773726402,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",2,1307,"laminar heat-transfer and pressure measurements at
a mach number of 6 on sharp and blunt 15 half-angle
cones at angles of attack up to 90 .",27.328089591190228,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",3,44,tip-bluntness effects on cone pressures at m=6.85 .,26.90040519716731,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",4,1213,"heat transfer to slender cones in hypersonic flow,
including effects of yaw and nose bluntness .",25.652729035523897,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",5,1300,"some effects of bluntness on boundary layer transition
and heat transfer at supersonic speeds .",23.731268030758834,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",6,979,"correlation of base pressure and wake structure of
sharp and blunt-nose cones with reynolds number based
on boundary layer momentum thickness .",21.926485781659892,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",7,84,"experimental investigation of the downstream influence
of stagnation point mass transfer .",21.662772822681635,True
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",8,1204,"experimental effect of bluntness and gas rarefaction
on drag coefficients and stagnation heat transfer on
axisymmetric shapes in hypersonic flow .",20.359103740299204,False
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",9,101,"laminar heat transfer over blunt-nosed bodies at hypersonic flight
speeds .",20.2837384531395,True
without_stopwords_with_stemming,2.0,0.0,54,"how is the heat transfer downstream of the mass transfer region effected
by mass transfer at the nose of a blunted cone .",10,423,"an experimental investigation of the flow over blunt-nosed
cones at a mach number of 5. 8.",19.792149868984435,False
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",1,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",25.69910766973115,False
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",2,73,"investigation of the stability of the laminar boundary
layer in a compressible fluid .",17.638977944720825,False
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",3,17,remarks on the eddy viscosity in compressible mixing flows .,16.643007101907678,False
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",4,1214,"the drag of elongated bodies over a wide reynolds number
range .",16.56719201543812,False
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",5,375,steady flow in the laminar boundary layer of a gas .,15.584307063258784,True
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",6,376,"transformation between compressible and incompressible
boundary layer equations .",15.491792748654817,True
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",7,460,"correlated incompressible and compressible boundary
layers .",15.317811524117436,True
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",8,1072,ignition and combustion in a laminar mixing zone .,14.62210223954256,False
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",9,1301,compressible boundary layers on bodies of revolution .,14.456973155936973,False
without_stopwords_with_stemming,2.0,0.0,55,"to what extent can the available information for incompressible boundary
layers be applied to problems involving compressible boundary layers .",10,1185,"an integral method for calculating heat and mass transfer
in laminar boundary layers .",14.214492132294277,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",1,753,"development of a quasi-steady approach to flutter and
correlation with kernel-function results .",44.70214979272748,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",2,14,"piston theory - a new aerodynamic tool for the
aeroelastician .",31.18870861307129,True
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",3,441,"evaluation of high angle-of-attack aerodynamic derivative
data and stall-flutter prediction techniques .",26.520435424529655,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",4,798,"interaction between shock waves and boundary layers, with a note on the
effects of the interaction of the performance of supersonic intakes .",25.111787574085426,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",5,638,"longitudinal aerodynamic characteristics at low subsonic
speeds of a highly swept wing utilizing nose deflection
for control .",23.293867537337572,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",6,1339,"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .",22.71156569713883,True
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",7,685,"aerodynamic effects of some configuration variables
on the aeroelastic characteristics of lifting surfaces
at mach numbers from 0. 7 to 6. 86 .",21.63329133356172,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",8,783,"a method for calculating the subsonic steady-state loading on an
airplane with a wing of arbitrary planform and stiffness .",19.484357882526787,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",9,704,"a systematic kernel function procedure for determining aerodynamic
forces on oscillating or steady finite wings at subsonic speeds .",19.103148795172366,False
without_stopwords_with_stemming,2.0,0.0,56,"to what extent can readily available steady-state aerodynamic data be
utilized to predict lifting-surface flutter characteristics .",10,899,aerodynamic effects on boundary layer unsteadiness .,18.357729885491814,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",1,753,"development of a quasi-steady approach to flutter and
correlation with kernel-function results .",20.025013486499105,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",2,1339,"calculation of flutter characteristics for finite-span swept or unswept
wings at subsonic and supersonic speeds by a modified strip analysis .",14.832276243035135,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",3,1338,"investigation to determine effects of center of gravity location on the
transonic flutter characteristics of a 45degree sweptback wing .",14.782037149164736,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",4,856,"some experimental studies of panel flutter at mach
1 .3.",13.723408774910553,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",5,1181,"steady magnetohydrodynamic flow past a non-conducting
wedge .",12.82587375565944,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",6,1268,"stable combustion of a high-velocity gas in a heated
boundary layer .",12.376684716193092,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",7,1296,"non-equilibrium expansions of air with coupled chemical
reactions .",12.113187471642199,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",8,894,"flutter of a two dimensional simply supported buckled
panel with elastic restraint against edge displacement .",12.101172151504443,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",9,576,"viscous and inviscid stagnation flow in a dissociated hypervelocity free
 stream .",11.931192798908949,False
without_stopwords_with_stemming,2.0,0.0,57,"what are the significant steady and non-steady flow characteristics
which affect the flutter mechanism .",10,380,"effect of quasi-steady air forces on incompressible
bending-torsion flutter .",11.710847941653025,True
